number,value,params_bagging_temperature,params_border_count,params_depth,params_iterations,params_l2_leaf_reg,params_learning_rate,params_min_data_in_leaf,params_od_wait,params_random_strength,user_attrs_best_iteration,user_attrs_valid_corr,user_attrs_valid_mae,user_attrs_valid_r2,user_attrs_valid_rmse,user_attrs_valid_spearman_corr,user_attrs_valid_weighted_rmse_diagnostic_only,state
65,1.5066538015403794,5.392773213446985,32,3,1207,6.966227025441802,0.025647622456727068,28,225,5.68658287853157,720,0.7927463987230309,1.2001262399652595,0.6283616913502923,1.5066538015403794,0.7875997328229996,1.507670120447858,COMPLETE
66,1.4996135872998029,7.300058758485011,64,3,1751,11.041106470546863,0.021226763720085817,14,185,7.7892751955390995,1094,0.7950831243862364,1.191590414066869,0.6318267214581816,1.4996135872998029,0.7889094848924773,1.4999570837293452,COMPLETE
67,1.5083382070219706,7.902861979523063,64,3,1871,25.163277577885815,0.04881515319835916,23,208,8.673095422426272,370,0.7922904413639409,1.2038921522085146,0.6275302601019797,1.5083382070219706,0.7860980789479706,1.509189196102709,COMPLETE
68,1.5100451292885013,4.936899968075308,254,3,967,18.13817530371095,0.029499300372340036,34,69,4.196782298693312,839,0.7917651046552511,1.2007979862106748,0.6266867667388487,1.5100451292885013,0.7874192902811278,1.5106606919621888,COMPLETE
69,1.5086286651825358,8.740176634158813,64,4,1068,9.287923067706808,0.043260660987383015,26,250,6.594793825776163,404,0.7922911336487665,1.2032992461103904,0.6273867945427358,1.5086286651825358,0.7858606306554008,1.5084644286300182,COMPLETE
70,1.5087315471361267,6.162577417989029,254,3,1450,21.278476321970516,0.05417107702157106,16,219,7.51941129337103,977,0.7924732415521137,1.194390303262023,0.6273359715900205,1.5087315471361267,0.7871174812429468,1.50915305904086,COMPLETE
71,1.4970582185089965,7.262303686302852,64,3,1262,21.408083119764818,0.026429222759480432,36,197,5.949175192017107,1217,0.7959448671918691,1.1918200358026696,0.63308040030938,1.4970582185089965,0.789114462244541,1.495366588520157,COMPLETE
72,1.4982111084472955,6.584724284232039,64,3,1307,31.66775793541941,0.034932508892951526,40,197,5.948068314116335,936,0.7955301103795176,1.190673809941513,0.6325150504876729,1.4982111084472955,0.7880785883930553,1.4977749424426845,COMPLETE
73,1.4984345444785063,6.651665330607161,64,3,1309,31.586518714319837,0.03496481031918012,40,183,5.908677434015318,1097,0.7954877599400798,1.189637207388485,0.6324054324226545,1.4984345444785063,0.7881613638666715,1.4971673618232044,COMPLETE
74,1.4947605915251756,6.63264088007512,64,3,1334,33.87050988135368,0.033788727733189645,40,174,5.157260595198481,849,0.7965636194220043,1.1921851750795072,0.6342058040202008,1.4947605915251756,0.7907027597756963,1.4946579111373646,COMPLETE
